Ticker,Date,Current_Value,Previous_Value,Previous_Date,Difference_Num,Difference_Pct,Check_Type,Threshold_Applied,Direction
DJTA,2020-02-26,9840.89,10061.46,2020-02-25,-220.57,-0.0219,DoD,0.01,down
DJTA,2020-02-26,9840.89,10943.24,2020-02-19,-1102.35,-0.1007,WoW,0.05,down
DJTA,2020-02-27,9484.44,9840.89,2020-02-26,-356.45,-0.0362,DoD,0.01,down
DJTA,2020-02-27,9484.44,11032.96,2020-02-20,-1548.52,-0.1404,WoW,0.05,down
DJTA,2020-02-28,9388.19,9484.44,2020-02-27,-96.25,-0.0101,DoD,0.01,down
DJTA,2020-02-28,9388.19,10908.94,2020-02-21,-1520.75,-0.1394,WoW,0.05,down
DJTA,2020-03-02,9475.68,10509.92,2020-02-24,-1034.24,-0.0984,WoW,0.05,down
DJTA,2020-03-03,9200.67,9475.68,2020-03-02,-275.01,-0.029,DoD,0.01,down
DJTA,2020-03-03,9200.67,10061.46,2020-02-25,-860.79,-0.0856,WoW,0.05,down
DJTA,2020-03-04,9512.05,9200.67,2020-03-03,311.38,0.0338,DoD,0.01,up
DJTA,2020-03-05,9010.92,9512.05,2020-03-04,-501.13,-0.0527,DoD,0.01,down
DJTA,2020-03-09,8083.49,8956.06,2020-03-06,-872.57,-0.0974,DoD,0.01,down
DJTA,2020-03-09,8083.49,9475.68,2020-03-02,-1392.19,-0.1469,WoW,0.05,down
DJTA,2020-03-10,8520.84,8083.49,2020-03-09,437.35,0.0541,DoD,0.01,up
DJTA,2020-03-10,8520.84,9200.67,2020-03-03,-679.83,-0.0739,WoW,0.05,down
DJTA,2020-03-11,8126.09,8520.84,2020-03-10,-394.75,-0.0463,DoD,0.01,down
DJTA,2020-03-11,8126.09,9512.05,2020-03-04,-1385.96,-0.1457,WoW,0.05,down
DJTA,2020-03-12,7259.02,8126.09,2020-03-11,-867.07,-0.1067,DoD,0.01,down
DJTA,2020-03-12,7259.02,9010.92,2020-03-05,-1751.9,-0.1944,WoW,0.05,down
DJTA,2020-03-13,7939.4,7259.02,2020-03-12,680.38,0.0937,DoD,0.01,up
DJTA,2020-03-13,7939.4,8956.06,2020-03-06,-1016.66,-0.1135,WoW,0.05,down
DJTA,2020-03-16,7023.44,7939.4,2020-03-13,-915.96,-0.1154,DoD,0.01,down
DJTA,2020-03-16,7023.44,8083.49,2020-03-09,-1060.05,-0.1311,WoW,0.05,down
DJTA,2020-03-17,7468.23,7023.44,2020-03-16,444.79,0.0633,DoD,0.01,up
DJTA,2020-03-17,7468.23,8520.84,2020-03-10,-1052.61,-0.1235,WoW,0.05,down
DJTA,2020-03-18,6971.44,7468.23,2020-03-17,-496.79,-0.0665,DoD,0.01,down
DJTA,2020-03-18,6971.44,8126.09,2020-03-11,-1154.65,-0.1421,WoW,0.05,down
DJTA,2020-03-19,7078.73,6971.44,2020-03-18,107.29,0.0154,DoD,0.01,up
DJTA,2020-03-20,6837.72,7078.73,2020-03-19,-241.01,-0.034,DoD,0.01,down
DJTA,2020-03-20,6837.72,7939.4,2020-03-13,-1101.68,-0.1388,WoW,0.05,down
DJTA,2020-03-23,6703.63,6837.72,2020-03-20,-134.09,-0.0196,DoD,0.01,down
DJTA,2020-03-24,7540.8,6703.63,2020-03-23,837.17,0.1249,DoD,0.01,up
DJTA,2020-03-25,7724.87,7540.8,2020-03-24,184.07,0.0244,DoD,0.01,up
DJTA,2020-03-25,7724.87,6971.44,2020-03-18,753.43,0.1081,WoW,0.05,up
DJTA,2020-03-26,8045.47,7724.87,2020-03-25,320.6,0.0415,DoD,0.01,up
DJTA,2020-03-26,8045.47,7078.73,2020-03-19,966.74,0.1366,WoW,0.05,up
DJTA,2020-03-27,7699.18,8045.47,2020-03-26,-346.29,-0.043,DoD,0.01,down
DJTA,2020-03-27,7699.18,6837.72,2020-03-20,861.46,0.126,WoW,0.05,up
DJTA,2020-03-30,7790.91,7699.18,2020-03-27,91.73,0.0119,DoD,0.01,up
DJTA,2020-03-30,7790.91,6703.63,2020-03-23,1087.28,0.1622,WoW,0.05,up
DJTA,2020-04-01,7352.58,7732.32,2020-03-31,-379.74,-0.0491,DoD,0.01,down
DJTA,2020-04-02,7445.71,7352.58,2020-04-01,93.13,0.0127,DoD,0.01,up
DJTA,2020-04-02,7445.71,8045.47,2020-03-26,-599.76,-0.0745,WoW,0.05,down
DJTA,2020-04-03,7305.31,7445.71,2020-04-02,-140.4,-0.0189,DoD,0.01,down
DJTA,2020-04-03,7305.31,7699.18,2020-03-27,-393.87,-0.0512,WoW,0.05,down
DJTA,2020-04-06,7837.69,7305.31,2020-04-03,532.38,0.0729,DoD,0.01,up
DJTA,2020-04-08,8152.39,7865.49,2020-04-07,286.9,0.0365,DoD,0.01,up
DJTA,2020-04-08,8152.39,7352.58,2020-04-01,799.81,0.1088,WoW,0.05,up
DJTA,2020-04-09,8236.92,8152.39,2020-04-08,84.53,0.0104,DoD,0.01,up
DJTA,2020-04-09,8236.92,7445.71,2020-04-02,791.21,0.1063,WoW,0.05,up
DJTA,2020-04-13,8036.98,8236.92,2020-04-09,-199.94,-0.0243,DoD,0.01,down
DJTA,2020-04-13,8036.98,7305.31,2020-04-03,731.67,0.1002,WoW,0.05,up
DJTA,2020-04-14,8177.69,8036.98,2020-04-13,140.71,0.0175,DoD,0.01,up
DJTA,2020-04-15,8003.23,8177.69,2020-04-14,-174.46,-0.0213,DoD,0.01,down
DJTA,2020-04-17,8233.81,7981.93,2020-04-16,251.88,0.0316,DoD,0.01,up
DJTA,2020-04-20,7969.73,8233.81,2020-04-17,-264.08,-0.0321,DoD,0.01,down
DJTA,2020-04-21,7844.37,7969.73,2020-04-20,-125.36,-0.0157,DoD,0.01,down
DJTA,2020-04-23,7951.66,7840.59,2020-04-22,111.07,0.0142,DoD,0.01,up
DJTA,2020-04-24,8092.4,7951.66,2020-04-23,140.74,0.0177,DoD,0.01,up
DJTA,2020-04-27,8317.42,8092.4,2020-04-24,225.02,0.0278,DoD,0.01,up
DJTA,2020-04-28,8407.32,8317.42,2020-04-27,89.9,0.0108,DoD,0.01,up
DJTA,2020-04-28,8407.32,7844.37,2020-04-21,562.95,0.0718,WoW,0.05,up
DJTA,2020-04-29,8628.62,8407.32,2020-04-28,221.3,0.0263,DoD,0.01,up
DJTA,2020-04-29,8628.62,7840.59,2020-04-22,788.03,0.1005,WoW,0.05,up
DJTA,2020-04-30,8377.08,8628.62,2020-04-29,-251.54,-0.0292,DoD,0.01,down
DJTA,2020-04-30,8377.08,7951.66,2020-04-23,425.42,0.0535,WoW,0.05,up
DJTA,2020-05-01,8144.86,8377.08,2020-04-30,-232.22,-0.0277,DoD,0.01,down
DJTA,2020-05-04,7980.96,8144.86,2020-05-01,-163.9,-0.0201,DoD,0.01,down
DJTA,2020-05-06,7931.83,8047.3,2020-05-05,-115.47,-0.0143,DoD,0.01,down
DJTA,2020-05-06,7931.83,8628.62,2020-04-29,-696.79,-0.0808,WoW,0.05,down
DJTA,2020-05-07,8050.59,7931.83,2020-05-06,118.76,0.015,DoD,0.01,up
DJTA,2020-05-08,8332.5,8050.59,2020-05-07,281.91,0.035,DoD,0.01,up
DJTA,2020-05-11,8234.18,8332.5,2020-05-08,-98.32,-0.0118,DoD,0.01,down
DJTA,2020-05-12,8000.55,8234.18,2020-05-11,-233.63,-0.0284,DoD,0.01,down
DJTA,2020-05-13,7823.8,8000.55,2020-05-12,-176.75,-0.0221,DoD,0.01,down
DJTA,2020-05-15,7761.0,7861.34,2020-05-14,-100.34,-0.0128,DoD,0.01,down
DJTA,2020-05-15,7761.0,8332.5,2020-05-08,-571.5,-0.0686,WoW,0.05,down
DJTA,2020-05-18,8322.86,7761.0,2020-05-15,561.86,0.0724,DoD,0.01,up
DJTA,2020-05-19,8228.93,8322.86,2020-05-18,-93.93,-0.0113,DoD,0.01,down
DJTA,2020-05-20,8488.98,8228.93,2020-05-19,260.05,0.0316,DoD,0.01,up
DJTA,2020-05-20,8488.98,7823.8,2020-05-13,665.18,0.085,WoW,0.05,up
DJTA,2020-05-21,8452.85,7861.34,2020-05-14,591.51,0.0752,WoW,0.05,up
DJTA,2020-05-22,8470.09,7761.0,2020-05-15,709.09,0.0914,WoW,0.05,up
DJTA,2020-05-26,8895.61,8470.09,2020-05-22,425.52,0.0502,DoD,0.01,up
DJTA,2020-05-26,8895.61,8322.86,2020-05-18,572.75,0.0688,WoW,0.05,up
DJTA,2020-05-27,9151.39,8895.61,2020-05-26,255.78,0.0288,DoD,0.01,up
DJTA,2020-05-27,9151.39,8228.93,2020-05-19,922.46,0.1121,WoW,0.05,up
DJTA,2020-05-28,9005.43,9151.39,2020-05-27,-145.96,-0.0159,DoD,0.01,down
DJTA,2020-05-28,9005.43,8488.98,2020-05-20,516.45,0.0608,WoW,0.05,up
DJTA,2020-05-29,8969.79,8452.85,2020-05-21,516.94,0.0612,WoW,0.05,up
DJTA,2020-06-01,8965.91,8470.09,2020-05-22,495.82,0.0585,WoW,0.05,up
DJTA,2020-06-02,9134.88,8965.91,2020-06-01,168.97,0.0188,DoD,0.01,up
DJTA,2020-06-03,9440.77,9134.88,2020-06-02,305.89,0.0335,DoD,0.01,up
DJTA,2020-06-04,9575.25,9440.77,2020-06-03,134.48,0.0142,DoD,0.01,up
DJTA,2020-06-04,9575.25,9005.43,2020-05-28,569.82,0.0633,WoW,0.05,up
DJTA,2020-06-05,9872.96,9575.25,2020-06-04,297.71,0.0311,DoD,0.01,up
DJTA,2020-06-05,9872.96,8969.79,2020-05-29,903.17,0.1007,WoW,0.05,up
DJTA,2020-06-08,10052.85,9872.96,2020-06-05,179.89,0.0182,DoD,0.01,up
DJTA,2020-06-08,10052.85,8965.91,2020-06-01,1086.94,0.1212,WoW,0.05,up
DJTA,2020-06-09,9825.57,10052.85,2020-06-08,-227.28,-0.0226,DoD,0.01,down
DJTA,2020-06-09,9825.57,9134.88,2020-06-02,690.69,0.0756,WoW,0.05,up
DJTA,2020-06-10,9579.07,9825.57,2020-06-09,-246.5,-0.0251,DoD,0.01,down
DJTA,2020-06-11,8839.36,9579.07,2020-06-10,-739.71,-0.0772,DoD,0.01,down
DJTA,2020-06-11,8839.36,9575.25,2020-06-04,-735.89,-0.0769,WoW,0.05,down
DJTA,2020-06-12,9081.9,8839.36,2020-06-11,242.54,0.0274,DoD,0.01,up
DJTA,2020-06-12,9081.9,9872.96,2020-06-05,-791.06,-0.0801,WoW,0.05,down
DJTA,2020-06-15,9160.08,10052.85,2020-06-08,-892.77,-0.0888,WoW,0.05,down
DJTA,2020-06-16,9259.63,9160.08,2020-06-15,99.55,0.0109,DoD,0.01,up
DJTA,2020-06-16,9259.63,9825.57,2020-06-09,-565.94,-0.0576,WoW,0.05,down
DJTA,2020-06-19,9077.75,9207.63,2020-06-18,-129.88,-0.0141,DoD,0.01,down
DJTA,2020-06-23,9181.57,9061.98,2020-06-22,119.59,0.0132,DoD,0.01,up
DJTA,2020-06-24,8899.24,9181.57,2020-06-23,-282.33,-0.0307,DoD,0.01,down
DJTA,2020-06-25,9000.3,8899.24,2020-06-24,101.06,0.0114,DoD,0.01,up
DJTA,2020-06-26,8805.74,9000.3,2020-06-25,-194.56,-0.0216,DoD,0.01,down
DJTA,2020-06-29,9052.64,8805.74,2020-06-26,246.9,0.028,DoD,0.01,up
DJTA,2020-06-30,9172.72,9052.64,2020-06-29,120.08,0.0133,DoD,0.01,up
DJTA,2020-07-06,9386.94,9235.7,2020-07-02,151.24,0.0164,DoD,0.01,up
DJTA,2020-07-06,9386.94,8805.74,2020-06-26,581.2,0.066,WoW,0.05,up
DJTA,2020-07-07,9278.61,9386.94,2020-07-06,-108.33,-0.0115,DoD,0.01,down
DJTA,2020-07-09,9140.43,9322.43,2020-07-08,-182.0,-0.0195,DoD,0.01,down
DJTA,2020-07-10,9312.48,9140.43,2020-07-09,172.05,0.0188,DoD,0.01,up
DJTA,2020-07-14,9465.24,9305.95,2020-07-13,159.29,0.0171,DoD,0.01,up
DJTA,2020-07-15,9737.44,9465.24,2020-07-14,272.2,0.0288,DoD,0.01,up
DJTA,2020-07-16,9791.39,9140.43,2020-07-09,650.96,0.0712,WoW,0.05,up
DJTA,2020-07-17,9900.09,9791.39,2020-07-16,108.7,0.0111,DoD,0.01,up
DJTA,2020-07-17,9900.09,9312.48,2020-07-10,587.61,0.0631,WoW,0.05,up
DJTA,2020-07-20,9745.13,9900.09,2020-07-17,-154.96,-0.0157,DoD,0.01,down
DJTA,2020-07-28,9696.55,9817.42,2020-07-27,-120.87,-0.0123,DoD,0.01,down
DJTA,2020-07-29,9906.38,9696.55,2020-07-28,209.83,0.0216,DoD,0.01,up
DJTA,2020-08-05,10215.41,10086.66,2020-08-04,128.75,0.0128,DoD,0.01,up
DJTA,2020-08-06,10331.09,10215.41,2020-08-05,115.68,0.0113,DoD,0.01,up
DJTA,2020-08-07,10576.38,10331.09,2020-08-06,245.29,0.0237,DoD,0.01,up
DJTA,2020-08-07,10576.38,9994.81,2020-07-31,581.57,0.0582,WoW,0.05,up
DJTA,2020-08-10,10864.94,10576.38,2020-08-07,288.56,0.0273,DoD,0.01,up
DJTA,2020-08-10,10864.94,10011.72,2020-08-03,853.22,0.0852,WoW,0.05,up
DJTA,2020-08-11,10889.53,10086.66,2020-08-04,802.87,0.0796,WoW,0.05,up
DJTA,2020-08-12,10936.1,10215.41,2020-08-05,720.69,0.0705,WoW,0.05,up
DJTA,2020-08-13,10886.48,10331.09,2020-08-06,555.39,0.0538,WoW,0.05,up
DJTA,2020-08-24,11148.61,10940.68,2020-08-21,207.93,0.019,DoD,0.01,up
DJTA,2020-08-28,11322.0,11205.61,2020-08-27,116.39,0.0104,DoD,0.01,up
DJTA,2020-08-31,11185.35,11322.0,2020-08-28,-136.65,-0.0121,DoD,0.01,down
DJTA,2020-09-01,11316.69,11185.35,2020-08-31,131.34,0.0117,DoD,0.01,up
DJTA,2020-09-02,11451.51,11316.69,2020-09-01,134.82,0.0119,DoD,0.01,up
DJTA,2020-09-03,11168.57,11451.51,2020-09-02,-282.94,-0.0247,DoD,0.01,down
DJTA,2020-09-08,11080.87,11225.51,2020-09-04,-144.64,-0.0129,DoD,0.01,down
DJTA,2020-09-09,11244.98,11080.87,2020-09-08,164.11,0.0148,DoD,0.01,up
DJTA,2020-09-18,11431.92,11552.36,2020-09-17,-120.44,-0.0104,DoD,0.01,down
DJTA,2020-09-21,11129.51,11431.92,2020-09-18,-302.41,-0.0265,DoD,0.01,down
DJTA,2020-09-23,11095.09,11215.01,2020-09-22,-119.92,-0.0107,DoD,0.01,down
DJTA,2020-09-25,11270.0,11117.48,2020-09-24,152.52,0.0137,DoD,0.01,up
DJTA,2020-09-28,11440.95,11270.0,2020-09-25,170.95,0.0152,DoD,0.01,up
DJTA,2020-09-29,11301.01,11440.95,2020-09-28,-139.94,-0.0122,DoD,0.01,down
DJTA,2020-10-05,11482.09,11297.1,2020-10-02,184.99,0.0164,DoD,0.01,up
DJTA,2020-10-07,11690.02,11399.14,2020-10-06,290.88,0.0255,DoD,0.01,up
DJTA,2020-10-16,11836.43,11988.83,2020-10-15,-152.4,-0.0127,DoD,0.01,down
DJTA,2020-10-19,11708.09,11836.43,2020-10-16,-128.34,-0.0108,DoD,0.01,down
DJTA,2020-10-20,11860.3,11708.09,2020-10-19,152.21,0.013,DoD,0.01,up
DJTA,2020-10-21,11725.02,11860.3,2020-10-20,-135.28,-0.0114,DoD,0.01,down
DJTA,2020-10-23,11880.13,11748.55,2020-10-22,131.58,0.0112,DoD,0.01,up
DJTA,2020-10-26,11604.82,11880.13,2020-10-23,-275.31,-0.0232,DoD,0.01,down
DJTA,2020-10-27,11431.61,11604.82,2020-10-26,-173.21,-0.0149,DoD,0.01,down
DJTA,2020-10-28,10945.62,11431.61,2020-10-27,-485.99,-0.0425,DoD,0.01,down
DJTA,2020-10-28,10945.62,11725.02,2020-10-21,-779.4,-0.0665,WoW,0.05,down
DJTA,2020-10-29,11183.52,10945.62,2020-10-28,237.9,0.0217,DoD,0.01,up
DJTA,2020-10-30,11106.19,11880.13,2020-10-23,-773.94,-0.0651,WoW,0.05,down
DJTA,2020-11-03,11559.96,11216.42,2020-11-02,343.54,0.0306,DoD,0.01,up
DJTA,2020-11-04,11391.91,11559.96,2020-11-03,-168.05,-0.0145,DoD,0.01,down
DJTA,2020-11-05,11669.58,11391.91,2020-11-04,277.67,0.0244,DoD,0.01,up
DJTA,2020-11-09,11900.46,11614.65,2020-11-06,285.81,0.0246,DoD,0.01,up
DJTA,2020-11-09,11900.46,11216.42,2020-11-02,684.04,0.061,WoW,0.05,up
DJTA,2020-11-10,12096.55,11900.46,2020-11-09,196.09,0.0165,DoD,0.01,up
DJTA,2020-11-11,12006.71,11391.91,2020-11-04,614.8,0.054,WoW,0.05,up
DJTA,2020-11-12,11838.75,12006.71,2020-11-11,-167.96,-0.014,DoD,0.01,down
DJTA,2020-11-13,12085.32,11838.75,2020-11-12,246.57,0.0208,DoD,0.01,up
DJTA,2020-11-16,12394.02,12085.32,2020-11-13,308.7,0.0255,DoD,0.01,up
DJTA,2020-11-23,12424.11,12232.1,2020-11-20,192.01,0.0157,DoD,0.01,up
DJTA,2020-11-24,12715.38,12424.11,2020-11-23,291.27,0.0234,DoD,0.01,up
DJTA,2020-12-04,12742.08,12586.82,2020-12-03,155.26,0.0123,DoD,0.01,up
DJTA,2020-12-14,12382.97,12672.38,2020-12-11,-289.41,-0.0228,DoD,0.01,down
DJTA,2020-12-17,12639.18,12497.95,2020-12-16,141.23,0.0113,DoD,0.01,up
DJTA,2021-01-04,12230.03,12506.93,2020-12-31,-276.9,-0.0221,DoD,0.01,down
DJTA,2021-01-05,12359.23,12230.03,2021-01-04,129.2,0.0106,DoD,0.01,up
DJTA,2021-01-06,12706.32,12359.23,2021-01-05,347.09,0.0281,DoD,0.01,up
DJTA,2021-01-11,12869.55,12230.03,2021-01-04,639.52,0.0523,WoW,0.05,up
DJTA,2021-01-12,13051.78,12869.55,2021-01-11,182.23,0.0142,DoD,0.01,up
DJTA,2021-01-12,13051.78,12359.23,2021-01-05,692.55,0.056,WoW,0.05,up
DJTA,2021-01-14,13113.11,12971.81,2021-01-13,141.3,0.0109,DoD,0.01,up
DJTA,2021-01-15,12946.28,13113.11,2021-01-14,-166.83,-0.0127,DoD,0.01,down
DJTA,2021-01-20,13126.0,12900.15,2021-01-19,225.85,0.0175,DoD,0.01,up
DJTA,2021-01-21,12899.06,13126.0,2021-01-20,-226.94,-0.0173,DoD,0.01,down
DJTA,2021-01-26,12643.27,12849.82,2021-01-25,-206.55,-0.0161,DoD,0.01,down
DJTA,2021-01-27,12277.04,12643.27,2021-01-26,-366.23,-0.029,DoD,0.01,down
DJTA,2021-01-27,12277.04,13126.0,2021-01-20,-848.96,-0.0647,WoW,0.05,down
DJTA,2021-01-28,12404.96,12277.04,2021-01-27,127.92,0.0104,DoD,0.01,up
DJTA,2021-01-29,12087.99,12404.96,2021-01-28,-316.97,-0.0256,DoD,0.01,down
DJTA,2021-01-29,12087.99,12856.54,2021-01-22,-768.55,-0.0598,WoW,0.05,down
DJTA,2021-02-01,12250.0,12087.99,2021-01-29,162.01,0.0134,DoD,0.01,up
DJTA,2021-02-02,12522.98,12250.0,2021-02-01,272.98,0.0223,DoD,0.01,up
DJTA,2021-02-04,12707.72,12527.57,2021-02-03,180.15,0.0144,DoD,0.01,up
DJTA,2021-02-05,12788.51,12087.99,2021-01-29,700.52,0.058,WoW,0.05,up
DJTA,2021-02-08,12874.92,12250.0,2021-02-01,624.92,0.051,WoW,0.05,up
DJTA,2021-02-12,13175.09,12953.73,2021-02-11,221.36,0.0171,DoD,0.01,up
DJTA,2021-02-19,13274.21,13049.7,2021-02-18,224.51,0.0172,DoD,0.01,up
DJTA,2021-02-24,13630.55,13403.11,2021-02-23,227.44,0.017,DoD,0.01,up
DJTA,2021-02-25,13372.26,13630.55,2021-02-24,-258.29,-0.0189,DoD,0.01,down
DJTA,2021-03-01,13618.09,13331.27,2021-02-26,286.82,0.0215,DoD,0.01,up
DJTA,2021-03-04,13219.66,13548.44,2021-03-03,-328.78,-0.0243,DoD,0.01,down
DJTA,2021-03-05,13627.98,13219.66,2021-03-04,408.32,0.0309,DoD,0.01,up
DJTA,2021-03-11,14022.72,13869.9,2021-03-10,152.82,0.011,DoD,0.01,up
DJTA,2021-03-11,14022.72,13219.66,2021-03-04,803.06,0.0607,WoW,0.05,up
DJTA,2021-03-16,14020.73,14242.67,2021-03-15,-221.94,-0.0156,DoD,0.01,down
DJTA,2021-03-23,13906.55,14168.51,2021-03-22,-261.96,-0.0185,DoD,0.01,down
DJTA,2021-03-24,14051.15,13906.55,2021-03-23,144.6,0.0104,DoD,0.01,up
DJTA,2021-03-25,14278.04,14051.15,2021-03-24,226.89,0.0161,DoD,0.01,up
DJTA,2021-03-26,14605.79,14278.04,2021-03-25,327.75,0.023,DoD,0.01,up
DJTA,2021-03-30,14726.57,14527.41,2021-03-29,199.16,0.0137,DoD,0.01,up
DJTA,2021-03-30,14726.57,13906.55,2021-03-23,820.02,0.059,WoW,0.05,up
DJTA,2021-04-23,15133.43,14920.95,2021-04-22,212.48,0.0142,DoD,0.01,up
DJTA,2021-04-27,15312.66,15095.61,2021-04-26,217.05,0.0144,DoD,0.01,up
DJTA,2021-05-03,15618.6,15347.0,2021-04-30,271.6,0.0177,DoD,0.01,up
DJTA,2021-05-07,15943.3,15724.41,2021-05-06,218.89,0.0139,DoD,0.01,up
DJTA,2021-05-11,15708.35,15929.46,2021-05-10,-221.11,-0.0139,DoD,0.01,down
DJTA,2021-05-12,15348.59,15708.35,2021-05-11,-359.76,-0.0229,DoD,0.01,down
DJTA,2021-05-13,15701.99,15348.59,2021-05-12,353.4,0.023,DoD,0.01,up
DJTA,2021-05-14,15917.46,15701.99,2021-05-13,215.47,0.0137,DoD,0.01,up
DJTA,2021-05-18,15642.98,15833.3,2021-05-17,-190.32,-0.012,DoD,0.01,down
DJTA,2021-06-09,15288.53,15480.78,2021-06-08,-192.25,-0.0124,DoD,0.01,down
DJTA,2021-06-16,15138.68,15305.39,2021-06-15,-166.71,-0.0109,DoD,0.01,down
DJTA,2021-06-17,14820.03,15138.68,2021-06-16,-318.65,-0.021,DoD,0.01,down
DJTA,2021-06-18,14622.9,14820.03,2021-06-17,-197.13,-0.0133,DoD,0.01,down
DJTA,2021-06-21,14907.64,14622.9,2021-06-18,284.74,0.0195,DoD,0.01,up
DJTA,2021-07-01,15077.58,14880.79,2021-06-30,196.79,0.0132,DoD,0.01,up
DJTA,2021-07-06,14884.99,15036.23,2021-07-02,-151.24,-0.0101,DoD,0.01,down
DJTA,2021-07-08,14475.22,14965.66,2021-07-07,-490.44,-0.0328,DoD,0.01,down
DJTA,2021-07-09,14842.77,14475.22,2021-07-08,367.55,0.0254,DoD,0.01,up
DJTA,2021-07-16,14491.91,14696.17,2021-07-15,-204.26,-0.0139,DoD,0.01,down
DJTA,2021-07-19,14264.26,14491.91,2021-07-16,-227.65,-0.0157,DoD,0.01,down
DJTA,2021-07-20,14548.31,14264.26,2021-07-19,284.05,0.0199,DoD,0.01,up
DJTA,2021-07-27,14446.56,14772.7,2021-07-26,-326.14,-0.0221,DoD,0.01,down
DJTA,2021-08-03,14586.01,14376.86,2021-08-02,209.15,0.0145,DoD,0.01,up
DJTA,2021-08-04,14243.68,14586.01,2021-08-03,-342.33,-0.0235,DoD,0.01,down
DJTA,2021-08-05,14422.91,14243.68,2021-08-04,179.23,0.0126,DoD,0.01,up
DJTA,2021-08-09,14333.58,14502.32,2021-08-06,-168.74,-0.0116,DoD,0.01,down
DJTA,2021-08-10,14601.75,14333.58,2021-08-09,268.17,0.0187,DoD,0.01,up
DJTA,2021-08-11,14867.42,14601.75,2021-08-10,265.67,0.0182,DoD,0.01,up
DJTA,2021-08-17,14825.14,14986.8,2021-08-16,-161.66,-0.0108,DoD,0.01,down
DJTA,2021-08-19,14520.14,14704.26,2021-08-18,-184.12,-0.0125,DoD,0.01,down
DJTA,2021-08-27,14905.0,14723.71,2021-08-26,181.29,0.0123,DoD,0.01,up
DJTA,2021-08-31,14661.48,14836.0,2021-08-30,-174.52,-0.0118,DoD,0.01,down
DJTA,2021-09-02,14910.52,14751.62,2021-09-01,158.9,0.0108,DoD,0.01,up
DJTA,2021-09-03,14751.62,14910.52,2021-09-02,-158.9,-0.0107,DoD,0.01,down
DJTA,2021-09-09,14442.54,14597.43,2021-09-08,-154.89,-0.0106,DoD,0.01,down
DJTA,2021-09-14,14285.46,14448.56,2021-09-13,-163.1,-0.0113,DoD,0.01,down
DJTA,2021-09-17,14267.96,14455.72,2021-09-16,-187.76,-0.013,DoD,0.01,down
DJTA,2021-09-20,14096.07,14267.96,2021-09-17,-171.89,-0.012,DoD,0.01,down
DJTA,2021-09-23,14234.4,14000.78,2021-09-22,233.62,0.0167,DoD,0.01,up
DJTA,2021-09-28,14321.22,14473.72,2021-09-27,-152.5,-0.0105,DoD,0.01,down
DJTA,2021-09-30,14002.42,14243.49,2021-09-29,-241.07,-0.0169,DoD,0.01,down
DJTA,2021-10-01,14250.71,14002.42,2021-09-30,248.29,0.0177,DoD,0.01,up
DJTA,2021-10-05,14461.74,14210.0,2021-10-04,251.74,0.0177,DoD,0.01,up
DJTA,2021-10-14,14943.39,14710.53,2021-10-13,232.86,0.0158,DoD,0.01,up
DJTA,2021-10-15,15190.68,14943.39,2021-10-14,247.29,0.0165,DoD,0.01,up
DJTA,2021-10-20,15461.68,15304.48,2021-10-19,157.2,0.0103,DoD,0.01,up
DJTA,2021-10-20,15461.68,14710.53,2021-10-13,751.15,0.0511,WoW,0.05,up
DJTA,2021-10-21,15617.13,15461.68,2021-10-20,155.45,0.0101,DoD,0.01,up
DJTA,2021-10-27,15723.52,15936.69,2021-10-26,-213.17,-0.0134,DoD,0.01,down
DJTA,2021-10-28,15921.69,15723.52,2021-10-27,198.17,0.0126,DoD,0.01,up
DJTA,2021-11-02,17039.38,15943.09,2021-11-01,1096.29,0.0688,DoD,0.01,up
DJTA,2021-11-02,17039.38,15936.69,2021-10-26,1102.69,0.0692,WoW,0.05,up
DJTA,2021-11-03,16860.98,17039.38,2021-11-02,-178.4,-0.0105,DoD,0.01,down
DJTA,2021-11-03,16860.98,15723.52,2021-10-27,1137.46,0.0723,WoW,0.05,up
DJTA,2021-11-04,16733.13,15921.69,2021-10-28,811.44,0.051,WoW,0.05,up
DJTA,2021-11-05,16843.98,15906.58,2021-10-29,937.4,0.0589,WoW,0.05,up
DJTA,2021-11-08,16890.4,15943.09,2021-11-01,947.31,0.0594,WoW,0.05,up
DJTA,2021-11-09,16655.47,16890.4,2021-11-08,-234.93,-0.0139,DoD,0.01,down
DJTA,2021-11-17,16550.01,16791.41,2021-11-16,-241.4,-0.0144,DoD,0.01,down
DJTA,2021-11-22,16739.03,16517.46,2021-11-19,221.57,0.0134,DoD,0.01,up
DJTA,2021-11-26,16215.65,16826.22,2021-11-24,-610.57,-0.0363,DoD,0.01,down
DJTA,2021-11-30,15843.15,16362.01,2021-11-29,-518.86,-0.0317,DoD,0.01,down
DJTA,2021-11-30,15843.15,16739.03,2021-11-22,-895.88,-0.0535,WoW,0.05,down
DJTA,2021-12-01,15493.55,15843.15,2021-11-30,-349.6,-0.0221,DoD,0.01,down
DJTA,2021-12-01,15493.55,16874.53,2021-11-23,-1380.98,-0.0818,WoW,0.05,down
DJTA,2021-12-02,15949.23,15493.55,2021-12-01,455.68,0.0294,DoD,0.01,up
DJTA,2021-12-02,15949.23,16826.22,2021-11-24,-876.99,-0.0521,WoW,0.05,down
DJTA,2021-12-06,16327.63,15967.24,2021-12-03,360.39,0.0226,DoD,0.01,up
